id,fullName,birthDate,currentAge,height,weight,POS,Birthplace,B/T
459372,Jonathan Castellanos,17-09-1981,43.0,"6' 0""",215.0,P,"Monterrey, Mexico",R/R
592889,Ernesto Zaragoza,26-09-1992,32.0,"6' 1""",175.0,P,"Anaheim, USA",R/R
683138,Fernando Lozano,11-01-2000,24.0,"6' 2""",186.0,P,"Ensenada, Mexico",R/R
653250,Francisco Ferreiro,29-01-1994,30.0,"6' 0""",180.0,OF,"Culiacan, Mexico",L/R
661309,Adrián Martínez,10-12-1996,27.0,"6' 2""",215.0,P,"Mexicali, Mexico",R/R
550492,Luis Juarez,06-02-1990,34.0,"5' 8""",176.0,C,"Culiacan, Mexico",R/R
542278,Fredy Quintero,29-12-1987,36.0,"6' 0""",195.0,P,"Los Mochis, Mexico",R/R
671246,Fabricio Macias,11-03-1998,26.0,"6' 0""",188.0,OF,"Saltillo, Mexico",R/R
542279,Javier Solano,31-03-1990,34.0,"6' 0""",180.0,P,"San Luis Rio Colorado, Mexico",R/R
491707,Arturo Barradas,10-08-1987,37.0,"6' 3""",190.0,P,"Minatitlan, Mexico",L/L
433636,Hector Hernandez,21-01-1983,41.0,"5' 8""",175.0,SS,"Cosamaloapan, Mexico",L/R
477554,Carlos M. Rodriguez,26-12-1981,42.0,"6' 0""",220.0,C,"Hermosillo, Mexico",R/R
664670,Alejo Lopez,05-05-1996,28.0,"5' 8""",170.0,2B,"Mexico City, Mexico",S/R
672438,Roberto Valenzuela,03-03-1995,29.0,"5' 9""",181.0,2B,"Obregon, Mexico",R/R
645417,Edgar Gomez,05-01-1993,31.0,"5' 11""",190.0,P,"Mexicali, Mexico",R/R
501170,Adrian Ramirez,15-05-1988,36.0,"6' 0""",195.0,P,"Cuitlahuac, Mexico",R/R
477479,Jose Manuel Lopez,27-11-1984,39.0,"5' 11""",165.0,P,"Los Mochis, Mexico",L/R
643192,Eric Aguilera,03-07-1990,34.0,"6' 2""",218.0,1B,"Cary, USA",L/L
696120,Angel Olivas,28-11-1993,30.0,"5' 10""",190.0,P,"Mexicali, Mexico",L/L
622270,Alex D. Mejia,18-01-1991,33.0,"6' 1""",200.0,2B,"Sylmar, USA",R/R
678380,Christian Navarro,18-12-1995,28.0,"6' 0""",190.0,OF,"Esperanza, Mexico",R/R
584291,Rodolfo Aguilar,18-07-1989,35.0,"5' 9""",189.0,P,"Veracruz, Mexico",L/L
662966,Bernardo Heras,03-11-1995,29.0,"6' 0""",180.0,C,"Tijuana, Mexico",S/R
657583,Luis Gamez,25-06-1996,28.0,"6' 2""",175.0,P,"Tucson, USA",R/R
591572,Jose Aguilar,19-05-1990,34.0,"5' 10""",185.0,OF,"Maravatio, Mexico",R/R
666090,Saul Castellanos,10-05-1997,27.0,"6' 0""",170.0,P,"Jalostotitlan, Mexico",R/R
675871,Romario Gil,18-09-1994,30.0,"6' 1""",222.0,P,"Culiacan, Mexico",L/L
605109,Manny Martinez,31-12-1991,32.0,"6' 1""",155.0,P,"Guacara, Venezuela",R/R
449181,Paulo Orlando,01-11-1985,39.0,"6' 2""",215.0,OF,"Sao Paulo, Brazil",R/R
678741,Oliver Cervantes,23-05-1998,26.0,"6' 2""",200.0,P,"Guasave, Mexico",R/R
692271,Jose Luis Reyes,20-08-2002,22.0,"6' 3""",190.0,P,"Mexicali, Mexico",R/R
477589,Miguel Torrero,09-02-1984,40.0,"5' 9""",170.0,3B,"Mazatlan, Mexico",R/R
510612,Francisco Cordoba,01-06-1984,40.0,"5' 11""",190.0,C,"Tlalixcoyan, Mexico",R/R
667910,Juan Macias,13-01-1996,28.0,"6' 0""",220.0,P,"Obregon, Mexico",R/R
666817,Duilio Ochoa,02-08-1998,26.0,"6' 0""",180.0,P,"Culiacan, Mexico",R/R
622319,Jesus Garcia,08-02-1993,31.0,"5' 10""",185.0,P,"Monterrey, Mexico",R/R
471906,Reynaldo Rodriguez,02-07-1986,38.0,"6' 0""",195.0,1B,"Cartagena, Colombia",R/R
515768,Balbino Fuenmayor,26-11-1989,34.0,"6' 3""",230.0,1B,"Valencia, Venezuela",R/R
626997,Nicolas Heredia,07-10-1992,32.0,"6' 0""",198.0,P,"Culiacan, Mexico",R/R
514919,Jesus Pirela,13-03-1989,35.0,"6' 0""",155.0,P,"Maracaibo, Venezuela",R/R
543611,Danny Ortiz,05-01-1990,34.0,"5' 11""",190.0,OF,"Caguas, Puerto Rico",L/L
692262,Roque Gutierrez,07-09-2002,22.0,"5' 9""",177.0,P,"Guasave, Mexico",R/R
453575,Jose Guadalupe Chavez,02-01-1985,39.0,"5' 10""",180.0,2B,"Guaymas, Mexico",S/R
692750,Omar Sainz,31-01-1994,30.0,"6' 2""",194.0,P,"Empalme, Mexico",L/L
641241,Hector Galvan,06-11-1987,37.0,"6' 2""",192.0,P,"Monterrey, Mexico",R/R
542328,Hans Wilson,08-09-1990,34.0,"5' 10""",205.0,C,"Obregon, Mexico",R/R
696075,Luis Angel Verdugo,07-05-2003,21.0,"6' 0""",186.0,P,"Culiacan, Mexico",R/R
519068,Efren Navarro,14-05-1986,38.0,"6' 0""",210.0,1B,"Lynwood, USA",L/L
642375,Jose Carlos Medina,25-08-1996,28.0,"6' 3""",215.0,P,"Culiacan, Mexico",L/L
680771,Mateo Gil,24-07-2000,24.0,"6' 0""",180.0,3B,"Newport Beach, USA",R/R
616569,Diego Madero,17-01-1992,32.0,"5' 7""",163.0,SS,"Hermosillo, Mexico",R/R
656029,Alexis Wilson,13-08-1996,28.0,"5' 10""",200.0,C,"Los Mochis, Mexico",R/R
496073,Daniel Rodriguez,11-12-1984,39.0,"5' 11""",195.0,P,"Culiacan, Mexico",L/L
685771,Alfredo Hurtado,19-09-1997,27.0,"5' 9""",176.0,C,"Agua Prieta, Mexico",S/R
519434,Michael Wing,25-10-1988,36.0,"6' 1""",180.0,2B,"Pasadena, USA",R/R
593604,Alberto Baldonado,01-02-1993,31.0,"6' 5""",270.0,P,"Colon, Panama",L/L
670940,Juan Pablo Lopez,17-02-1999,25.0,"6' 4""",222.0,P,"Guasave, Mexico",L/L
652999,Jesus Fabela,07-12-1994,29.0,"5' 8""",171.0,OF,"Tijuana, Mexico",R/R
510554,Andres Ivan Meza,04-08-1986,38.0,"5' 10""",185.0,P,"Culiacan, Mexico",R/R
518435,Manny Barreda,08-10-1988,36.0,"5' 11""",195.0,P,"Prescott, USA",R/R
653252,Sasagi Sanchez,03-06-1994,30.0,"5' 9""",176.0,P,"Mazatlan, Mexico",R/R
573137,Gerardo Sanchez,08-06-1989,35.0,"6' 0""",190.0,P,"Las Cruces, USA",R/R
501886,Derrick Loop,11-12-1983,40.0,"6' 3""",220.0,P,"Corona, USA",R/L
608841,Joey Meneses,06-05-1992,32.0,"6' 3""",235.0,1B,"Culiacan, Mexico",R/R
590271,Sebastián Elizalde,20-11-1991,32.0,"6' 0""",195.0,OF,"Guaymas, Mexico",L/R
447763,Jesus Adrian Castillo,31-05-1984,40.0,"6' 0""",205.0,P,"Nogales, Mexico",R/R
666017,Ruben Reyes,01-10-1995,29.0,"5' 11""",170.0,OF,,L/L
546366,Francisco Lugo,22-10-1991,33.0,"6' 0""",180.0,OF,"Hermosillo, Mexico",R/R
664823,David Gutierrez,18-08-1993,31.0,"5' 9""",198.0,P,"Guamuchil, Mexico",R/R
491676,Gorkys Hernández,07-09-1987,37.0,"6' 1""",196.0,OF,"Guiria, Venezuela",R/R
654118,Eric Meza,05-03-1998,26.0,"6' 1""",245.0,1B,"Tlaquepaque, Mexico",L/L
677775,Javier Mireles,12-01-1996,28.0,"5' 9""",180.0,IF,"Saltillo, Mexico",R/R
572025,Miguel Pena,24-10-1990,34.0,"6' 2""",175.0,P,"Mission, USA",L/L
585133,Arturo Rodriguez,03-10-1991,33.0,"6' 0""",235.0,C,"Monterrey, Mexico",R/R
571329,Jesus Barraza,03-11-1990,34.0,"5' 11""",180.0,P,"Mazatlan, Mexico",R/R
660840,Jose Lizarraga,27-08-1997,27.0,"5' 10""",170.0,C,"Mazatlan, Mexico",R/R
477581,Walter Silva,04-01-1977,47.0,"6' 1""",190.0,P,"Mazatlan, Mexico",R/R
592271,Thomas Dorminy,01-06-1992,32.0,"6' 0""",190.0,P,"Lutz, USA",L/L
660436,Yadir Drake,12-04-1990,34.0,"6' 0""",200.0,OF,"Matanzas, Cuba",R/R
554428,Alejandro Ortiz,06-02-1990,34.0,"5' 11""",170.0,OF,"San Blas, Mexico",S/R
683238,Hector Tellez,19-08-1995,29.0,"6' 2""",176.0,OF,"Guayamas, Mexico",L/R
623985,Manuel Chavez,22-11-1993,30.0,"6' 3""",175.0,P,"Mexicali, Mexico",L/L
685691,Irving Zazueta,21-01-1998,26.0,"6' 1""",187.0,OF,"Puerto Penasco, Mexico",R/R
668616,Marco Jaime,07-07-1996,28.0,"6' 2""",215.0,IF,"Phoenix, USA",S/R
661265,Yoennis Yera,18-10-1989,35.0,"5' 7""",165.0,P,"Matanzas, Cuba",L/L
685694,Keven Lamas,08-11-1998,26.0,"6' 0""",180.0,IF,"Rosamarada, Mexico",R/R
631229,Dalton Rodriguez,20-08-1996,28.0,"6' 1""",180.0,P,"Mexicali, Mexico",R/R
634739,Miguel Guzman,23-08-1995,29.0,"5' 6""",175.0,3B,"Leon, Mexico",R/R
682777,Octavio Becerra,03-02-2001,23.0,"6' 3""",209.0,P,"Tepatitlan de Morelos, Mexico",L/L
673272,Felipe Castaneda,04-01-2000,24.0,"6' 1""",194.0,P,"Tecuala, Mexico",R/R
604996,Carlos Garzon,14-05-1992,32.0,"6' 0""",205.0,C,"Oaxaca, Mexico",R/R
653001,Samar Leyva,20-09-1994,30.0,"6' 0""",163.0,2B,"Los Mochis, Mexico",R/R
622742,Rafael Cordova,16-11-1994,30.0,"6' 2""",175.0,P,"Yuma, USA",R/R
664021,Ciro Norzagaray,17-08-1994,30.0,"5' 10""",171.0,SS,"Mexico City, Mexico",R/R
500869,Emmanuel Avila,26-11-1988,35.0,"5' 11""",205.0,2B,"Los Mochis, Mexico",L/R
510548,Jose Heberto Felix,28-06-1988,36.0,"5' 10""",200.0,C,"Guasave, Mexico",R/R
666081,Adam Quintana,24-01-1992,32.0,"6' 2""",225.0,P,"Fontana, USA",R/R
676019,Oscar Rojas,05-05-1999,25.0,"5' 11""",200.0,P,"Guanajuato, Mexico",R/R
634496,Leo German,10-01-1993,31.0,"5' 9""",175.0,OF,"Culiacan, Mexico",R/R
657896,Yosshel Hurtado,16-09-1996,28.0,"6' 0""",185.0,P,"Tijuana, Mexico",R/R
477399,Jesse Castillo,03-03-1983,41.0,"6' 1""",205.0,3B,"Mexicali, Mexico",L/R
668155,Alberto Leyva,29-11-1996,27.0,"6' 0""",200.0,P,"Ciudad Obregon, Mexico",R/R
664039,Geno Encina,07-07-1994,30.0,"6' 4""",220.0,P,"San Antonio, USA",L/R
572943,Jeff Ibarra,18-08-1987,37.0,"6' 6""",180.0,P,"Escondido, USA",L/L
661317,Bryan Araiza,27-04-1996,28.0,"6' 2""",190.0,OF,"Magdalena, Mexico",L/R
521089,Francisco Rivera,03-12-1988,35.0,"5' 11""",170.0,1B,"Medallin, Mexico",L/L
458501,Luis Alfonso Cruz,10-02-1984,40.0,"6' 1""",210.0,3B,"Navojoa, Mexico",R/R
680605,Octavio Cordova,28-06-1999,25.0,"6' 0""",175.0,P,"Hermosillo, Mexico",R/R
666502,Marcelo Martinez,10-08-1996,28.0,"6' 2""",190.0,P,"Reynosa, Mexico",L/L
595413,Kenneth Sigman,09-09-1989,35.0,"6' 1""",205.0,P,"Tucson, USA",S/R
570714,César Vargas,30-12-1991,32.0,"6' 2""",237.0,P,"Puebla, Mexico",R/R
642299,Alejandro Flores,27-12-1995,28.0,"6' 1""",180.0,C,"Hermosillo, Mexico",S/R
542098,Luis De La O,15-12-1989,34.0,"6' 1""",195.0,P,"San Luis Rio Colorado, Mexico",R/R
502515,Raul Barron,04-04-1986,38.0,"5' 10""",180.0,P,"Glendale, USA",S/R
678218,Brandon Valenzuela,02-10-2000,24.0,"6' 0""",225.0,C,"Hermosillo, Mexico",S/R
679943,Jose Ramirez,10-01-1998,26.0,"6' 2""",225.0,P,"Monterrey, Mexico",R/R
514669,Rafael Martín,16-05-1984,40.0,"6' 3""",225.0,P,"San Fernando, USA",R/R
684169,Joel Ibarra,10-07-2002,22.0,"6' 0""",176.0,P,"Hermosillo, Mexico",R/R
501317,Francisco Peguero,01-06-1988,36.0,"6' 0""",190.0,OF,"Nigua, Dominican Republic",R/R
698796,Alfredo Fernandez,19-01-1997,27.0,"5' 8""",180.0,OF,"Mazatlan, Mexico",L/L
675970,Alex Robles,07-07-1995,29.0,"6' 0""",200.0,OF,"Tucson, USA",R/R
653245,Kristian Delgado,19-07-1993,31.0,"5' 7""",173.0,3B,"Mexicali, Mexico",R/R
543875,Niko Vasquez,26-02-1989,35.0,"6' 0""",170.0,3B,"Oxnard, USA",R/R
458948,Rolando Acosta,13-04-1983,41.0,"5' 11""",170.0,3B,"Ciudad Obregon, Mexico",R/R
477569,Fernando Salas,30-05-1985,39.0,"6' 2""",200.0,P,"Huatabampo, Mexico",R/R
674706,Alan Lopez,03-01-1996,28.0,"5' 10""",177.0,1B,"Guasave, Mexico",L/R
658140,Wilmer Rios,03-03-1994,30.0,"6' 1""",185.0,P,"Guasave, Mexico",R/R
606580,Jose Cardona,16-03-1994,30.0,"6' 1""",175.0,OF,"San Nicolas de los Garza, Mexico",R/R
665871,Javier Assad,30-07-1997,27.0,"6' 1""",200.0,P,"Tijuana, Mexico",R/R
662962,Jasson Atondo,27-08-1995,29.0,"6' 0""",165.0,IF,"El Colorado, Mexico",R/R
510552,Ozzie Mendez,16-04-1988,36.0,"6' 1""",160.0,P,"Santiago Ixcuintla, Mexico",L/L
661311,Brandon Villarreal,25-11-1994,29.0,"5' 11""",170.0,IF,"Ciudad Obregon, Mexico",R/R
503429,Walter Ibarra,01-11-1987,37.0,"5' 11""",180.0,SS,"Los Mochis, Mexico",S/R
643518,Jose Samayoa,09-03-1990,34.0,"6' 1""",200.0,P,"Hermosillo, Mexico",R/R
663967,César Salazar,15-03-1996,28.0,"5' 8""",198.0,C,"Hermosillo, Mexico",L/R
678632,Efrain Morales,26-06-2001,23.0,"6' 0""",191.0,P,"Tijuana, Mexico",R/R
477434,Kevin Flores,18-09-1984,40.0,"5' 10""",185.0,SS,"Veracruz, Mexico",R/R
472421,Heriberto Ruelas,28-05-1982,42.0,"6' 2""",235.0,P,"Los Mochis, Mexico",L/L
692281,Fausto Osorio,18-08-1999,25.0,"5' 9""",185.0,OF,"Hermosillo, Mexico",R/R
660871,Miguel Aguilar,25-07-1995,29.0,"6' 0""",180.0,P,"Acaponeta, Mexico",R/R
628450,Yadiel Hernandez,09-10-1987,37.0,"5' 9""",185.0,OF,"Matanzas, Cuba",L/R
489400,Ryan Verdugo,10-04-1987,37.0,"6' 0""",200.0,P,"Pasadena, USA",L/L
550340,Marco Quevedo,08-08-1986,38.0,"5' 8""",190.0,P,"Mexico City, Mexico",R/R
660427,Adrian Rodriguez,08-08-1996,28.0,"6' 1""",233.0,P,"Tlaquepaque, Mexico",R/R
679197,Jose Cerda,18-10-1999,25.0,"6' 0""",180.0,P,"Tijuana, Mexico",R/R
650995,Norberto Obeso,09-07-1995,29.0,"6' 0""",175.0,OF,"Hermosillo, Mexico",L/R
516679,Sebastian Valle,24-07-1990,34.0,"6' 1""",215.0,C,"Los Mochis, Mexico",R/R
622047,Fernando Perez,13-09-1993,31.0,"6' 0""",210.0,2B,"Ensenada, Mexico",L/R
585251,Juan Carlos Gamboa,18-04-1991,33.0,"5' 7""",155.0,SS,"Los Mochis, Mexico",L/R
680366,Esteban Romero,12-04-1997,27.0,"5' 10""",190.0,P,"Ciudad Obregon, Mexico",R/R
591977,Felix Perez,14-11-1984,40.0,"6' 2""",190.0,OF,"Isla de la Juventud, Cuba",L/L
660995,Nathanael Santiago,03-03-1990,34.0,"6' 2""",185.0,P,"Atlixco, Mexico",R/R
571531,Sergio Burruel,22-07-1991,33.0,"5' 11""",210.0,C,"Phoenix, USA",L/R
518770,Alonzo Harris,16-01-1989,35.0,"5' 11""",165.0,OF,"McComb, USA",R/R
616405,Mario Meza,24-11-1990,33.0,"6' 3""",200.0,P,"Culiacan, Mexico",R/R
466457,Edgar Osuna,25-11-1987,36.0,"6' 1""",190.0,P,"Mazatlan, Mexico",L/L
697771,Joel Sosa,16-11-1999,25.0,"6' 1""",185.0,P,,L/L
543464,Roberto Lopez,01-10-1985,39.0,"6' 0""",195.0,OF,"San Diego, USA",R/R
542413,Felipe Gonzalez,15-08-1991,33.0,"6' 1""",200.0,P,"Guadalupe, Mexico",R/R
661148,Carlos Sepulveda,27-08-1996,28.0,"5' 10""",170.0,2B,"Monclova, Mexico",L/R
620396,Miguel Aguilar,26-09-1991,33.0,"5' 8""",194.0,P,"Ciudad Obregon, Mexico",L/L
622011,Yair Lozoya,23-12-1992,31.0,"5' 8""",198.0,P,"Ciudad Juarez, Mexico",R/R
685728,Adolfo Valdez,29-08-1999,25.0,"5' 10""",170.0,OF,"Ensenada, Mexico",L/R
660604,Alan Rangel,21-08-1997,27.0,"6' 2""",170.0,P,"Hermosillo, Mexico",R/R
671895,Francisco Moreno,23-04-1999,25.0,"5' 11""",175.0,C,"Obregon, Mexico",R/R
624645,Julian Leon,24-01-1996,28.0,"5' 11""",235.0,C,"Hermosillo, Mexico",R/R
595798,R.J. Alaniz,14-06-1991,33.0,"6' 4""",220.0,P,"McAllen, USA",R/R
622661,Dallas Martinez,28-10-1994,30.0,"6' 0""",175.0,P,"Reynoso, Mexico",R/R
665830,Jesus Rodolfo Garcia,03-07-1999,25.0,"6' 2""",155.0,P,"Ciudad Obregon, Mexico",R/R
669315,Orlando Pina,09-04-1998,26.0,"5' 11""",218.0,C,"Ciudad Obregon, Mexico",R/R
660420,Carlos Machorro,20-09-1996,28.0,"6' 2""",175.0,P,"Monterrey, Mexico",R/R
517062,Juan Pablo Oramas,11-05-1990,34.0,"5' 10""",210.0,P,"Villa Hermosa Centro, Mexico",L/L
616623,Edwin Fierro,30-08-1993,31.0,"6' 1""",200.0,P,"Ciudad Obregon, Mexico",R/R
524648,Alejandro Gonzalez,18-10-1985,39.0,"5' 11""",155.0,OF,"Navojoa, Mexico",S/R
472505,Jesus Valdez,02-11-1984,40.0,"6' 2""",170.0,OF,"San Cristobal, Dominican Republic",R/R
696126,Jesus Armenta,,,"5' 7""",150.0,,"Culiacan, Mexico",R/R
666018,Jonathan Aranda,23-05-1998,26.0,"6' 0""",210.0,1B,"Tijuana, Mexico",L/R
463669,Jorge Castillo,03-11-1981,43.0,"5' 11""",175.0,P,"Culiacan, Mexico",L/L
622398,Marco Guzman,07-08-1994,30.0,"6' 0""",170.0,2B,"Campeche, Mexico",R/R
584171,Hector Velázquez,26-11-1988,35.0,"6' 0""",218.0,P,"Ciudad Obregon, Mexico",R/R
628013,Victor Mendoza,30-11-1990,33.0,"6' 2""",205.0,1B,"Obregon, Sonora, Mexico",L/L
666016,Jose Albertos,07-11-1998,26.0,"6' 1""",185.0,P,"Reynoso, Mexico",R/R
676761,Irving Lopez,30-06-1995,29.0,"5' 7""",175.0,2B,"Hermosillo, Mexico",L/R
659168,Jesus Camargo,23-11-1995,28.0,"5' 11""",170.0,P,"Los Mochis, Mexico",R/R
659005,Enrique Chavez,13-04-1996,28.0,"5' 11""",194.0,P,"Obregon, Mexico",R/R
434669,Luis Mendoza,31-10-1983,41.0,"6' 3""",245.0,P,"Veracruz, Mexico",R/R
477584,Tomas Solis,02-10-1982,42.0,"6' 0""",190.0,P,"Los Mochis, Mexico",L/L
677916,Gerardo Gutierrez,15-09-1998,26.0,"6' 1""",190.0,P,"Akil, Mexico",R/R
602113,Jose Augusto Figueroa,09-12-1992,31.0,"5' 10""",170.0,OF,"Magdalena de Kino, Mexico",L/R
676190,Carlos Morales,05-01-1997,27.0,"6' 1""",200.0,P,"Saltillo, Mexico",R/R
445995,Arturo Lopez,22-02-1983,41.0,"5' 9""",165.0,P,"Culican, Mexico",L/L
616404,Edson Garcia,11-09-1992,32.0,"5' 8""",170.0,OF,"Puebla, Mexico",S/R
692941,Hector Mora,21-12-2002,21.0,"5' 9""",178.0,IF,"Veracruz, Mexico",R/R
616570,Daniel Sanchez,16-12-1992,31.0,"5' 10""",165.0,C,"Saltillo, Mexico",R/R
518944,Mitch Lively,07-09-1985,39.0,"6' 5""",250.0,P,"Susanville, USA",R/R
459441,Maxwell Leon,27-06-1984,40.0,"5' 11""",190.0,2B,"Mexico City, Mexico",S/R
570620,Ivan Zavala,27-12-1986,37.0,"6' 3""",195.0,P,"Moroleon, Mexico",R/R
683114,Fernando Burgueno,29-08-1998,26.0,"5' 10""",183.0,P,"Mazatlan, Mexico",R/R
594020,Ricardo Valenzuela,04-08-1990,34.0,"6' 0""",190.0,C,"Hermosillo, Mexico",R/R
465038,Alejandro Soto,13-02-1986,38.0,"6' 5""",230.0,P,"Huatabampo, Mexico",L/L
540204,Ramon Rios,04-03-1988,36.0,"5' 10""",200.0,2B,"Guyamas, Sonora, Mexico",R/R
516736,Leandro Castro,15-06-1989,35.0,"5' 11""",175.0,OF,"La Romana, Dominican Republic",R/R
674504,Francisco Hernandez,31-08-1994,30.0,"5' 8""",176.0,OF,"San Felipe, Mexico",L/L
670623,Isaac Paredes,18-02-1999,25.0,"5' 11""",213.0,3B,"Hermosillo, Mexico",R/R
642590,Francisco Rios,06-05-1995,29.0,"6' 1""",180.0,P,"Monclova, Mexico",R/R
585671,Juan Ramon Noriega,03-09-1990,34.0,"5' 7""",145.0,P,"Lagos de Moreno, Mexico",R/R
666248,Alexis Portillo,17-01-1995,29.0,"6' 0""",187.0,P,"Cd. Obregon, Mexico",R/R
447638,Issmael Salas,25-07-1982,42.0,"5' 9""",200.0,2B,"Tijuana, Mexico",R/R
648097,Marco Antonio Rivas,23-09-1994,30.0,"5' 10""",185.0,P,"Hermosillo, Mexico",R/R
608608,Carlos Munoz,29-06-1994,30.0,"5' 11""",225.0,1B,"Parral, Mexico",L/L
672693,Martin Carrasco,22-11-1999,24.0,"6' 0""",165.0,P,"Tijuana, Mexico",R/R
624933,Jose Luna,08-01-1993,31.0,"5' 11""",175.0,2B,"Los Mochis, Mexico",R/R
514720,Marco Antonio Duarte,19-08-1986,38.0,"6' 2""",185.0,P,"Hermosillo, Mexico",R/R
554189,Roberto Espinosa,07-05-1992,32.0,"6' 2""",180.0,P,"Oxkutzcab, Mexico",R/R
572868,Anthony Giansanti,28-09-1988,36.0,"5' 10""",195.0,OF,"New London, USA",R/R
550339,Irwin Delgado,15-06-1989,35.0,"5' 9""",190.0,P,"Mexicali, Mexico",L/L
664475,Edgar Torres,09-04-1996,28.0,"6' 1""",201.0,P,"Puebla, Mexico",L/L
518402,Jose Alvarez,07-02-1989,35.0,"5' 11""",220.0,3B,"Tijuana, Mexico",R/R
644364,Víctor Arano,07-02-1995,29.0,"6' 2""",242.0,P,"Cosamaloapan, Mexico",R/R
489201,Roman Pena,02-09-1986,38.0,"6' 0""",190.0,OF,"Tijuana, Mexico",L/L
678540,Brayan Quintero,19-02-1999,25.0,"5' 9""",176.0,2B,"Mazatlan, Mexico",R/R
657424,Matt Gage,11-02-1993,31.0,"6' 3""",265.0,P,"Johnstown, USA",L/L
591732,Ignacio Marrujo,21-09-1992,32.0,"5' 10""",189.0,P,"Mazatlan, Mexico",R/R
685719,Fernando Sanchez,13-09-2000,24.0,"6' 0""",198.0,P,"Ciudad Obregon, Mexico",L/L
644577,Carlos Felix,06-11-1995,29.0,"6' 2""",240.0,P,"Navojoa, Mexico",R/R
