id,fullName,birthDate,currentAge,height,weight,POS,Birthplace,B/T
674840,Jorge Sesma,31-08-1996,28,"5' 11""",167,OF,"Navajoa, Mexico",R/R
678706,Reivaj Garcia,12-08-2001,23,"5' 9""",175,3B,"Navajoa, Mexico",S/R
661313,Asael Sanchez,04-03-1994,30,"6' 0""",170,OF,"CuautItlan, Mexico",R/R
666248,Alexis Portillo,17-01-1995,29,"6' 0""",187,P,"Cd. Obregon, Mexico",R/R
571787,David Holmberg,19-07-1991,33,"6' 3""",245,P,"Houston, USA",R/L
660420,Carlos Machorro,20-09-1996,28,"6' 2""",175,P,"Monterrey, Mexico",R/R
691959,Nestor Anguamea,11-03-2000,24,"5' 9""",154,P,"Ciudad Obregon, Mexico",R/R
800096,Aldo Nunez,23-04-2001,23,"5' 6""",178,2B,"Merida, MEX",S/R
675202,Juan Kirk,15-06-1996,28,"5' 10""",196,C,"Tijuana, Mexico",R/R
524648,Alejandro Gonzalez,18-10-1985,38,"5' 11""",155,OF,"Navojoa, Mexico",S/R
592093,Ruddy Acosta,09-11-1991,32,"6' 6""",190,P,"Ciudad Obregon, Mexico",R/R
650980,Samuel Zazueta,21-11-1996,27,"5' 11""",170,P,"Ciudad Obregon, Mexico",L/L
674478,Luis Payan,29-08-1995,29,"5' 9""",176,P,"Guasave, Mexico",R/R
672359,Tirso Ornelas,11-03-2000,24,"6' 3""",200,OF,"Tijuana, Mexico",L/R
681909,Justin Dean,06-12-1996,27,"5' 8""",185,OF,"Mauldin, USA",R/R
668155,Alberto Leyva,29-11-1996,27,"6' 0""",200,P,"Ciudad Obregon, Mexico",R/R
666931,Jared Oliva,27-11-1995,28,"6' 1""",200,OF,"Santa Clarita, USA",R/R
532893,Ivan Salas,30-12-1990,33,"5' 11""",155,P,"Navojoa, Mexico",L/L
644364,Víctor Arano,07-02-1995,29,"6' 2""",242,P,"Cosamaloapan, Mexico",R/R
584171,Hector Velázquez,26-11-1988,35,"6' 0""",218,P,"Ciudad Obregon, Mexico",R/R
680653,Denny Roman,30-09-1998,26,"5' 9""",180,P,"Zacatecas, Mexico",L/L
628013,Victor Mendoza,30-11-1990,33,"6' 2""",205,1B,"Obregon, Sonora, Mexico",L/L
456150,Marco Carrillo,01-02-1987,37,"5' 11""",215,P,"Culiacan, Mexico",R/R
501731,Rainel Rosario,29-03-1989,35,"6' 1""",190,OF,"Santo Domingo, Dominican Republic",R/R
662964,Francisco Haro,17-02-1997,27,"6' 0""",168,P,"Los Mochis, Mexico",R/R
593594,Octavio Acosta,03-08-1990,34,"6' 0""",165,P,"Guasave, Mexico",R/R
468368,Gabriel Gutierrez,24-11-1983,40,"5' 10""",205,C,"Guasave, Mexico",R/R
656172,Arel Campoy,28-09-1995,29,"5' 4""",154,SS,"Ciudad Obregon, Mexico",R/R
642856,Fabian Anguamea,21-12-1993,30,"6' 2""",198,P,"Ciudad Obregon, Mexico",R/R
511648,Antonio Garzon,07-03-1985,39,"5' 9""",179,P,"Villa Union, Mexico",L/L
692798,Italo Motta,07-08-1998,26,"5' 11""",185,2B,"Mazaltan, Mexico",L/R
653540,Francisco Moreno,07-10-1994,30,"5' 7""",143,P,"Los Mochis, Mexico",R/R
518770,Alonzo Harris,16-01-1989,35,"5' 11""",165,OF,"McComb, USA",R/R
641995,Roel Ramírez,26-05-1995,29,"6' 0""",235,P,"Laredo, USA",R/R
665817,Martin Buitimea,14-04-1998,26,"6' 1""",155,P,"Huatabampo, Mexico",R/R
661270,Roel Santos,15-09-1987,37,"5' 6""",172,OF,"Niquero, Cuba",L/L
668165,Jose Gaitan,23-02-1998,26,"6' 0""",176,OF,"Tijuana, Mexico",R/R
585251,Juan Carlos Gamboa,18-04-1991,33,"5' 7""",155,SS,"Los Mochis, Mexico",L/R
607372,Juan Perez,01-11-1991,32,"5' 11""",185,IF,"Winnetka, USA",L/R
655212,Manuel Orduno,21-01-1996,28,"5' 10""",183,OF,"Ciudad Obregon, Mexico",R/R
574831,Michael Choice,10-11-1989,34,"6' 0""",230,OF,"Fort Worth, USA",R/R
471906,Reynaldo Rodriguez,02-07-1986,38,"6' 0""",195,1B,"Cartagena, Colombia",R/R
650813,Luis Escobar,30-05-1996,28,"6' 1""",205,P,"Cartagena, Colombia",R/R
619854,Carlos Bustamante,25-09-1994,30,"6' 0""",190,P,"Navajoa, Mexico",R/R
665830,Jesus Rodolfo Garcia,03-07-1999,25,"6' 2""",155,P,"Ciudad Obregon, Mexico",R/R
660610,Carlos De Leon,28-06-1997,27,"6' 1""",180,C,"Cadereyeta Jimenez, Mexico",R/R
118298,Isidro Marquez,15-05-1965,59,"5' 11""",220,P,"Navojoa, Mexico",R/R
674476,Jonathan Partida,22-06-1998,26,"5' 7""",174,P,"Tijuana, Mexico",L/L
666018,Jonathan Aranda,23-05-1998,26,"6' 0""",210,1B,"Tijuana, Mexico",L/R
616405,Mario Meza,24-11-1990,33,"6' 3""",200,P,"Culiacan, Mexico",R/R
499864,Luis Jimenez,18-01-1988,36,"6' 1""",205,3B,"Santo Domingo, Dominican Republic",R/R
685728,Adolfo Valdez,29-08-1999,25,"5' 10""",170,OF,"Ensenada, Mexico",L/R
605011,Moises Gutierrez,19-11-1994,29,"5' 9""",165,2B,"San Luis Potosi, Mexico",S/R
547921,Tiago Da Silva,28-03-1985,39,"5' 9""",180,P,"Sao Paulo, Brazil",R/R
622047,Fernando Perez,13-09-1993,31,"6' 0""",210,2B,"Ensenada, Mexico",L/R
477589,Miguel Torrero,09-02-1984,40,"5' 9""",170,3B,"Mazatlan, Mexico",R/R
510613,Carlos Alvarez,28-10-1987,36,"5' 8""",182,OF,"Guadalajara, Mexico",L/R
624221,Carlos Figueroa,10-04-1992,32,"5' 8""",220,OF,"Hermosillo, Mexico",S/R
680643,Juan Mora,30-09-1999,25,"5' 9""",176,2B,"Mazatlan, Mexico",R/R
594096,Gilberto Galaviz,04-09-1991,33,"6' 0""",180,C,"Los Mochis, Mexico",R/R
660995,Nathanael Santiago,03-03-1990,34,"6' 2""",185,P,"Atlixco, Mexico",R/R
659253,Aldo Flores,30-09-1995,29,"5' 10""",168,IF,"Calvillo, Mexico",L/R
675866,Jesus Alcantar,05-03-1994,30,"5' 9""",171,P,"Los Mochis, Mexico",R/R
618150,Juan Macias,12-06-1994,30,"5' 7""",171,OF,"Saltillo, Mexico",L/R
602345,Linder Castro,04-04-1991,33,"5' 10""",205,P,"Meredia, Mexico",R/R
641754,Jeff Kinley,15-02-1992,32,"6' 1""",195,P,"Saginaw, USA",L/L
495664,Ricardo Serrano,03-04-1986,38,"5' 9""",165,2B,"Gomez Palacio, Mexico",S/R
642563,Raffi Vizcaíno,02-12-1995,28,"6' 0""",237,P,"Sabana Grande de Palenque, Dominican Republic",R/R
572177,Nick Struck,07-10-1989,35,"6' 0""",205,P,"Portland, USA",R/R
553868,Norman Elenes,10-07-1992,32,"6' 0""",175,P,"Culiacan, Mexico",L/R
543195,Eddie Gamboa,21-12-1984,39,"6' 1""",215,P,"Merced, USA",R/R
516736,Leandro Castro,15-06-1989,35,"5' 11""",175,OF,"La Romana, Dominican Republic",R/R
585671,Juan Ramon Noriega,03-09-1990,34,"5' 7""",145,P,"Lagos de Moreno, Mexico",R/R
661150,Andres Martin,14-02-1997,27,"6' 0""",190,OF,"San Luis Rio Colorado, Mexico",R/R
447638,Issmael Salas,25-07-1982,42,"5' 9""",200,2B,"Tijuana, Mexico",R/R
661149,Cristian Castillo,25-09-1994,30,"6' 0""",190,P,"Monterrey, Mexico",L/L
477554,Carlos M. Rodriguez,26-12-1981,42,"6' 0""",220,C,"Hermosillo, Mexico",R/R
672438,Roberto Valenzuela,03-03-1995,29,"5' 9""",181,2B,"Obregon, Mexico",R/R
572868,Anthony Giansanti,28-09-1988,36,"5' 10""",195,OF,"New London, USA",R/R
700237,Jesus Sainz,02-09-2003,21,"6' 0""",176,P,"Monterrey, Mexico",R/R
683772,Michael Devine,14-10-1989,35,"6' 0""",215,P,"Cheswick, USA",R/R
662972,Manuel Valdez,18-05-1996,28,"5' 8""",176,P,"Mexicali, Mexico",L/L
657583,Luis Gamez,25-06-1996,28,"6' 2""",175,P,"Tucson, USA",R/R
666728,Carlos Soto,27-04-1999,25,"6' 1""",225,C,"Los Mochio, Mexico",L/R
702090,Edgar Bravo,03-08-2000,24,"6' 1""",180,IF,"Boca del Rio, Mexico",R/R
691388,Jonas Garibay,07-06-2000,24,"6' 4""",202,P,"San Agustin, Mexico",R/R
678455,Carlos Stiff Rodriguez,12-06-1997,27,"5' 9""",165,P,"Ocotlan, Mexico",L/L
549930,Alberto Carreon,01-05-1988,36,"5' 9""",200,SS,"Guadalajara, Mexico",R/R
469191,Carlos Teller,03-10-1986,38,"6' 0""",214,P,"Managua, Nicaragua",L/L
634325,Gabino Avalos,15-08-1994,30,"6' 2""",185,P,"Hermosillo, Mexico",L/L
542609,Enrique Burgos,23-11-1990,33,"6' 3""",255,P,"Panama City, Panama",R/R
518530,Xorge Carrillo,12-04-1989,35,"6' 1""",235,C,"Tijuana, Mexico",R/R
608589,Ronnier Mustelier,08-08-1984,40,"5' 10""",210,OF,"Santiago de Cuba, Cuba",R/R
547862,David Reyes,12-04-1990,34,"6' 0""",190,P,"Los Mochis, Mexico",R/R
499926,Alex Liddi,14-08-1988,36,"6' 4""",225,3B,"San Remo, Italy",R/R
672951,Victor Ruiz,20-10-1999,24,"6' 1""",190,C,"Mexicali, Mexico",R/R
623985,Manuel Chavez,22-11-1993,30,"6' 3""",175,P,"Mexicali, Mexico",L/L
645799,Isaac Jimenez,12-12-1995,28,"5' 11""",175,P,"Oaxaca, Mexico",R/R
644425,Jake Sanchez,19-08-1989,35,"6' 1""",205,P,"Brawley, USA",R/R
692262,Roque Gutierrez,07-09-2002,22,"5' 9""",177,P,"Guasave, Mexico",R/R
593495,Daniel Castro,14-11-1992,31,"5' 11""",201,SS,"Guaymas, Mexico",R/R
511428,Leo Heras,29-05-1990,34,"5' 9""",190,OF,"Tijuana, Mexico",L/R
674481,Daniel Flores,06-02-1998,26,"6' 2""",227,P,"Monclova, Mexico",L/R
484132,Thomas Melgarejo,10-01-1987,37,"6' 1""",220,P,"Minatitlan, Mexico",L/L
622747,Eduardo Vera,03-07-1994,30,"6' 2""",195,P,"Merida, Mexico",R/R
477369,Jose Amador,20-08-1979,45,"5' 10""",190,2B,"Mexicali, Mexico",R/R
592889,Ernesto Zaragoza,26-09-1992,32,"6' 1""",175,P,"Anaheim, USA",R/R
671246,Fabricio Macias,11-03-1998,26,"6' 0""",188,OF,"Saltillo, Mexico",R/R
542279,Javier Solano,31-03-1990,34,"6' 0""",180,P,"San Luis Rio Colorado, Mexico",R/R
679007,Rafael Franco,20-06-2001,23,"6' 2""",155,OF,"Hidalgo del Parral, Mexico",R/R
433636,Hector Hernandez,21-01-1983,41,"5' 8""",175,SS,"Cosamaloapan, Mexico",L/R
672953,Gilberto Vizcarra,01-03-1999,25,"5' 10""",180,C,"Mexicali, Mexico",R/R
688022,Tristen Carranza,08-10-1996,28,"5' 10""",200,OF,"El Centro, USA",R/R
477479,Jose Manuel Lopez,27-11-1984,39,"5' 11""",165,P,"Los Mochis, Mexico",L/R
680018,Martin Rodriguez,13-01-2000,24,"6' 1""",195,P,"Mexicali, Mexico",R/R
584291,Rodolfo Aguilar,18-07-1989,35,"5' 9""",189,P,"Veracruz, Mexico",L/L
662966,Bernardo Heras,03-11-1995,28,"6' 0""",180,C,"Tijuana, Mexico",S/R
502223,Jon Del Campo,18-05-1988,36,"5' 11""",195,2B,"San Luis, Mexico",S/R
701033,Jorge Rivera,09-11-2000,23,"5' 6""",147,IF,"Los Mochis, Mexico",R/R
592709,Evan Rutckyj,31-01-1992,32,"6' 5""",225,P,"Windsor, Canada",R/L
510612,Francisco Cordoba,01-06-1984,40,"5' 11""",190,C,"Tlalixcoyan, Mexico",R/R
585691,Luis Niebla,04-01-1991,33,"6' 4""",185,P,"El Fuerte, Mexico",R/R
642375,Jose Carlos Medina,25-08-1996,28,"6' 3""",215,P,"Culiacan, Mexico",L/L
665455,Isaac Rodriguez,03-03-1991,33,"5' 11""",180,2B,"Hermosillo, Mexico",R/R
660518,Juan Camacho,19-04-1996,28,"6' 3""",215,C,"Las Mochis, Mexico",R/R
495646,Manuel Baez,20-05-1988,36,"6' 0""",209,P,"Nuevo Leon, Mexico",R/R
672590,Hector Guerrero,11-09-1997,27,"6' 0""",155,SS,"Los Mochis, Mexico",L/R
691731,Brayan Munoz,13-08-2002,22,"5' 8""",176,P,"Escuinapa de Hidalgo, Mexico",L/L
601978,Fabian Cota,13-04-1992,32,"6' 1""",170,P,"Los Mochis, Mexico",L/L
666558,Eddy Martinez,18-01-1995,29,"6' 1""",195,OF,"Las Tunas, Cuba",R/R
666510,Ulises Lopez,31-05-1989,35,"6' 0""",200,P,"Cananea, Mexico",R/R
703722,Miguel Vazquez,18-11-1995,28,"6' 2""",205,P,"Los Mochis, Mexico",R/R
679893,Manuel Urias,08-03-2001,23,"6' 6""",243,P,"Ahome, Mexico",R/R
660842,Juan Uriarte,17-09-1997,27,"6' 0""",182,C,"Los Mochis, Mexico",R/R
685729,Jorge Ramos,05-06-2002,22,"6' 0""",150,P,"Magdalena, Mexico",R/R
606019,Esteban Quiroz,17-02-1992,32,"5' 5""",199,2B,"Ciudad Obregon, Mexico",L/R
678767,Jose Zepeda,01-10-2000,24,"5' 11""",155,2B,"Santiago Ixcuintla, Mexico",R/R
653248,Amilcar Gomez,27-01-1995,29,"5' 8""",179,OF,"Guadalajara, Mexico",S/R
429440,Edgar Gonzalez,23-02-1983,41,"6' 2""",210,P,"Monterrey, Mexico",R/R
622662,Rafael Ordaz,17-02-1995,29,"6' 6""",235,P,"Progreso, Mexico",R/R
683855,Carlos Viera,06-12-1988,35,"6' 4""",265,P,"Havana, Cuba",R/R
501645,Leuris Gomez,20-10-1986,37,"6' 0""",170,P,"Moca, Dominican Republic",R/R
678712,Mario Garcia,27-12-1998,25,"6' 1""",183,P,"Los Mochis, Mexico",R/R
624933,Jose Luna,08-01-1993,31,"5' 11""",175,2B,"Los Mochis, Mexico",R/R
669483,Marcos Machado,27-06-1994,30,"5' 10""",174,P,"Rosarito, Mexico",L/L
692281,Fausto Osorio,18-08-1999,25,"5' 9""",185,OF,"Hermosillo, Mexico",R/R
682961,Mario Perez,18-04-2002,22,"5' 11""",148,P,"Ciudad Obregon, Mexico",R/R
660826,Lupe Chavez,03-12-1997,26,"6' 2""",150,P,"El Fuerte, Mexico",R/R
665958,Darel Torres,05-01-1999,25,"5' 11""",160,P,"Los Mochis, Mexico",R/R
654118,Eric Meza,05-03-1998,26,"6' 1""",245,1B,"Tlaquepaque, Mexico",L/L
677977,Edgar Robles,21-08-1996,28,"6' 2""",180,OF,"Ciudad Obregon, Mexico",L/L
678226,Daysbel Hernández,15-09-1996,28,"5' 10""",220,P,"Sandino, Cuba",R/R
458501,Luis Alfonso Cruz,10-02-1984,40,"6' 1""",210,3B,"Navojoa, Mexico",R/R
681659,Jorge Rodriguez,25-08-2000,24,"5' 11""",171,P,"Ciudad Juarez, Mexico",L/L
667910,Juan Macias,13-01-1996,28,"6' 0""",220,P,"Obregon, Mexico",R/R
595413,Kenneth Sigman,09-09-1989,35,"6' 1""",205,P,"Tucson, USA",S/R
700587,Luis Marquez,29-11-1997,26,"5' 9""",262,P,"Huatabampo, Mexico",L/L
642299,Alejandro Flores,27-12-1995,28,"6' 1""",180,C,"Hermosillo, Mexico",S/R
675970,Alex Robles,07-07-1995,29,"6' 0""",200,OF,"Tucson, USA",R/R
606939,Aaron Brown,20-06-1992,32,"6' 2""",223,P,"West Hills, USA",L/L
696535,Brayan Mendoza,30-05-2001,23,"6' 1""",163,OF,"Los Mochis, Mexico",L/R
477569,Fernando Salas,30-05-1985,39,"6' 2""",200,P,"Huatabampo, Mexico",R/R
624645,Julian Leon,24-01-1996,28,"5' 11""",235,C,"Hermosillo, Mexico",R/R
658140,Wilmer Rios,03-03-1994,30,"6' 1""",185,P,"Guasave, Mexico",R/R
657051,Nicholas Torres,30-06-1993,31,"6' 1""",220,OF,"Long Beach, USA",R/R
703716,Anibal Cervantes,17-12-1996,27,"6' 3""",187,P,"Hermosillo, Mexico",R/R
606580,Jose Cardona,16-03-1994,30,"6' 1""",175,OF,"San Nicolas de los Garza, Mexico",R/R
665871,Javier Assad,30-07-1997,27,"6' 1""",200,P,"Tijuana, Mexico",R/R
662962,Jasson Atondo,27-08-1995,29,"6' 0""",165,IF,"El Colorado, Mexico",R/R
510552,Ozzie Mendez,16-04-1988,36,"6' 1""",160,P,"Santiago Ixcuintla, Mexico",L/L
608365,Addison Russell,23-01-1994,30,"6' 0""",200,2B,"Pensacola, USA",R/R
503429,Walter Ibarra,01-11-1987,36,"5' 11""",180,SS,"Los Mochis, Mexico",S/R
673140,Elian Leyva,17-03-1989,35,"6' 2""",210,P,"Havana, Cuba",R/R
663967,César Salazar,15-03-1996,28,"5' 8""",198,C,"Hermosillo, Mexico",L/R
657733,Roberto Ramos,28-12-1994,29,"6' 3""",220,1B,"Hermosillo, Mexico",L/R
688023,Angel Camacho,13-06-1997,27,"6' 3""",200,3B,"Orlando, USA",R/R
472421,Heriberto Ruelas,28-05-1982,42,"6' 2""",235,P,"Los Mochis, Mexico",L/L
489400,Ryan Verdugo,10-04-1987,37,"6' 0""",200,P,"Pasadena, USA",L/L
676761,Irving Lopez,30-06-1995,29,"5' 7""",175,2B,"Hermosillo, Mexico",L/R
650995,Norberto Obeso,09-07-1995,29,"6' 0""",175,OF,"Hermosillo, Mexico",L/R
585133,Arturo Rodriguez,03-10-1991,33,"6' 0""",235,C,"Monterrey, Mexico",R/R
642532,Luis Miranda,05-09-1994,30,"5' 11""",180,P,"Hermosillo, Mexico",R/R
676190,Carlos Morales,05-01-1997,27,"6' 1""",200,P,"Saltillo, Mexico",R/R
660840,Jose Lizarraga,27-08-1997,27,"5' 10""",170,C,"Mazatlan, Mexico",R/R
622561,Jhoan Urena,01-09-1994,30,"6' 1""",225,3B,"Santiago, Dominican Republic",S/R
660436,Yadir Drake,12-04-1990,34,"6' 0""",200,OF,"Matanzas, Cuba",R/R
554428,Alejandro Ortiz,06-02-1990,34,"5' 11""",170,OF,"San Blas, Mexico",S/R
542098,Luis De La O,15-12-1989,34,"6' 1""",195,P,"San Luis Rio Colorado, Mexico",R/R
622319,Jesus Garcia,08-02-1993,31,"5' 10""",185,P,"Monterrey, Mexico",R/R
703720,Victor Sepulveda,19-08-2001,23,"5' 9""",209,P,"San Luis Rio Colorado, Mexico",L/L
703721,Ivan Izaguirre,16-09-2001,23,"5' 8""",192,P,"Guasave, Mexico",R/R
652669,Angel Erro,08-02-1995,29,"5' 11""",175,3B,"Navajoa, Mexico",R/R
668616,Marco Jaime,07-07-1996,28,"6' 2""",215,IF,"Phoenix, USA",S/R
661265,Yoennis Yera,18-10-1989,34,"5' 7""",165,P,"Matanzas, Cuba",L/L
685694,Keven Lamas,08-11-1998,25,"6' 0""",180,IF,"Rosamarada, Mexico",R/R
631229,Daniel Rodriguez,20-08-1996,28,"6' 1""",180,P,"Mexicali, Mexico",R/R
634739,Miguel Guzman,23-08-1995,29,"5' 6""",175,3B,"Leon, Mexico",R/R
573612,Alejandro Barraza,25-10-1990,33,"6' 1""",205,P,"Guymas, Mexico",R/R
673272,Felipe Castaneda,04-01-2000,24,"6' 1""",194,P,"Tecuala, Mexico",R/R
622742,Rafael Cordova,16-11-1994,29,"6' 2""",175,P,"Yuma, USA",R/R
674706,Alan Lopez,03-01-1996,28,"5' 10""",177,1B,"Guasave, Mexico",L/R
496005,Jorge Ibarra,22-09-1987,37,"6' 2""",185,P,"Los Mochis, Mexico",L/L
641303,Forrestt Allday,24-04-1991,33,"5' 11""",190,OF,"Galveston, USA",L/L
691958,Jesus Estrada,25-08-1999,25,"6' 10""",229,P,"Ciudad Obregon, Mexico",R/R
510548,Jose Heberto Felix,28-06-1988,36,"5' 10""",200,C,"Guasave, Mexico",R/R
657896,Yosshel Hurtado,16-09-1996,28,"6' 0""",185,P,"Tijuana, Mexico",R/R
477399,Jesse Castillo,03-03-1983,41,"6' 1""",205,3B,"Mexicali, Mexico",L/R
664039,Geno Encina,07-07-1994,30,"6' 4""",220,P,"San Antonio, USA",L/R
661317,Bryan Araiza,27-04-1996,28,"6' 2""",190,OF,"Magdalena, Mexico",L/R
489201,Roman Pena,02-09-1986,38,"6' 0""",190,OF,"Tijuana, Mexico",L/L
593755,Armando Araiza,19-06-1993,31,"5' 11""",205,C,"Magdalena de Kilo, Mexico",R/R
675546,Jesus Huerta,28-09-1994,30,"6' 0""",181,P,"Hermosillo, Mexico",R/R
674504,Francisco Hernandez,31-08-1994,30,"5' 8""",176,OF,"San Felipe, Mexico",L/L
660871,Miguel Aguilar,25-07-1995,29,"6' 0""",180,P,"Acaponeta, Mexico",R/R
664021,Ciro Norzagaray,17-08-1994,30,"5' 10""",171,SS,"Mexico City, Mexico",R/R
572102,Keyvius Sampson,06-01-1991,33,"6' 2""",225,P,"Gainesville, USA",R/R
665745,Javier Salazar,28-10-1996,27,"6' 1""",205,IF,"Monterrey, Mexico",L/R
550492,Luis Juarez,06-02-1990,34,"5' 8""",176,C,"Culiacan, Mexico",R/R
622738,Tito Polo,23-08-1994,30,"5' 10""",195,OF,"San Andres Islas, Colombia",R/R
477584,Tomas Solis,02-10-1982,42,"6' 0""",190,P,"Los Mochis, Mexico",L/L
543934,Tyler Wilson,24-12-1989,34,"6' 5""",195,P,"Rome, USA",R/R
672547,Ferrol Heredia,07-11-1998,25,"5' 11""",200,P,"Mazatlan, Mexico",L/L
571329,Jesus Barraza,03-11-1990,33,"5' 11""",180,P,"Mazatlan, Mexico",R/R
591732,Ignacio Marrujo,21-09-1992,32,"5' 10""",189,P,"Mazatlan, Mexico",R/R
616404,Edson Garcia,11-09-1992,32,"5' 8""",170,OF,"Puebla, Mexico",S/R
467143,Héctor Gómez,05-03-1988,36,"6' 3""",195,SS,"San Pedro de Macoris, Dominican Republic",R/R
692941,Hector Mora,21-12-2002,21,"5' 9""",178,IF,"Veracruz, Mexico",R/R
678499,Randy Romero,10-08-1999,25,"5' 11""",155,OF,"Mexicali, Mexico",R/R
616570,Daniel Sanchez,16-12-1992,31,"5' 10""",165,C,"Saltillo, Mexico",R/R
518944,Mitch Lively,07-09-1985,39,"6' 5""",250,P,"Susanville, USA",R/R
459441,Maxwell Leon,27-06-1984,40,"5' 11""",190,2B,"Mexico City, Mexico",S/R
570620,Ivan Zavala,27-12-1986,37,"6' 3""",195,P,"Moroleon, Mexico",R/R
594020,Ricardo Valenzuela,04-08-1990,34,"6' 0""",190,C,"Hermosillo, Mexico",R/R
677992,Julio Hernandez,16-05-1996,28,"5' 11""",198,P,"Minatitlan, Mexico",R/R
465038,Alejandro Soto,13-02-1986,38,"6' 5""",230,P,"Huatabampo, Mexico",L/L
540204,Ramon Rios,04-03-1988,36,"5' 10""",200,2B,"Guyamas, Sonora, Mexico",R/R
670623,Isaac Paredes,18-02-1999,25,"5' 11""",213,3B,"Hermosillo, Mexico",R/R
642590,Francisco Rios,06-05-1995,29,"6' 1""",180,P,"Monclova, Mexico",R/R
680029,Oziel Flores,12-09-1997,27,"5' 6""",160,IF,"Guadalajara, Mexico",S/R
650818,Mikell Granberry,19-08-1995,29,"6' 1""",190,C,"Mexicali, Mexico",R/R
690909,Daniel Cruz,08-09-1999,25,"5' 9""",161,P,"Saltillo, Mexico",R/R
648097,Marco Antonio Rivas,23-09-1994,30,"5' 10""",185,P,"Hermosillo, Mexico",R/R
694947,Jesus Rios,27-12-2001,22,"6' 1""",190,P,"Mazatlan, Mexico",R/R
608608,Carlos Munoz,29-06-1994,30,"5' 11""",225,1B,"Parral, Mexico",L/L
634496,Leo German,10-01-1993,31,"5' 9""",175,OF,"Culiacan, Mexico",R/R
554189,Roberto Espinosa,07-05-1992,32,"6' 2""",180,P,"Oxkutzcab, Mexico",R/R
664475,Edgar Torres,09-04-1996,28,"6' 1""",201,P,"Puebla, Mexico",L/L
518402,Jose Alvarez,07-02-1989,35,"5' 11""",220,3B,"Tijuana, Mexico",R/R
623441,Jared Wilson,26-04-1990,34,"6' 4""",210,P,"Anaheim, USA",R/R
677916,Gerardo Gutierrez,15-09-1998,26,"6' 1""",190,P,"Akil, Mexico",R/R
683114,Fernando Burgueno,29-08-1998,26,"5' 10""",183,P,"Mazatlan, Mexico",R/R
661312,Alfredo Meza,17-01-1996,28,"5' 11""",185,C,"Caborca, Mexico",R/R
602113,Jose Augusto Figueroa,09-12-1992,31,"5' 10""",170,OF,"Magdalena de Kino, Mexico",L/R
594848,Casey Harman,17-03-1989,35,"6' 1""",210,P,"Fort Myers, USA",L/L
701063,Pablo Tellez,26-08-1999,25,"5' 9""",180,P,"Monclova, Mexico",R/R
668543,Gerardo Bojorquez,23-10-1997,26,"6' 3""",195,P,"Nogales, Mexico",R/R
514720,Marco Antonio Duarte,19-08-1986,38,"6' 2""",185,P,"Hermosillo, Mexico",R/R
668833,Morgan McCullough,19-12-1997,26,"5' 8""",180,2B,"Seattle, USA",L/R
678540,Brayan Quintero,19-02-1999,25,"5' 9""",176,2B,"Mazatlan, Mexico",R/R
