id,fullName,birthDate,currentAge,height,weight,POS,Birthplace,B/T
820866,Javier Mirabal,19-01-1997,27,"6' 3""",185.0,P,"Villa Clara, Cuba",R/R
433636,Hector Hernandez,21-01-1983,41,"5' 8""",175.0,SS,"Cosamaloapan, Mexico",L/R
672953,Gilberto Vizcarra,01-03-1999,25,"5' 10""",180.0,C,"Mexicali, Mexico",R/R
672911,Jesus Cruz,15-04-1995,29,"6' 1""",230.0,P,"Salinas de Hidalgo, Mexico",R/R
650995,Norberto Obeso,09-07-1995,29,"6' 0""",175.0,OF,"Hermosillo, Mexico",L/R
473240,Jose Pina,02-11-1985,38,"6' 2""",150.0,P,"San Juan De la Maguana, Dominican Republic",R/R
683138,Fernando Lozano,11-01-2000,24,"6' 2""",186.0,P,"Ensenada, Mexico",R/R
585132,Raul Carrillo,20-11-1991,32,"6' 1""",185.0,P,"Guadalajara, Mexico",R/R
587275,Alan Espinoza,30-01-1991,33,"5' 7""",165.0,C,"Ciudad Obregon, Mexico",R/R
607372,Juan Perez,01-11-1991,32,"5' 11""",185.0,IF,"Winnetka, USA",L/R
664125,Brandon Koch,25-12-1993,30,"6' 1""",205.0,P,"Dallas, USA",R/R
656782,Max Murphy,17-11-1992,31,"5' 11""",195.0,OF,"Robbinsdale, USA",R/R
651016,Matt Lloyd,17-03-1996,28,"6' 0""",205.0,3B,"Toronto, Canada",L/R
677604,Damian Mendoza,25-01-2001,23,"6' 1""",175.0,P,"Navajoa, Mexico",L/R
683030,Edwyn Valle,30-06-1988,36,"6' 1""",200.0,P,"Guasave, Mexico",R/R
660850,Juan Robles,06-11-1997,26,"6' 0""",185.0,P,"Navojoa, Mexico",R/R
811478,Luis Moreno,09-08-1999,25,"5' 9""",166.0,P,"Hermosillo, Mexico",R/R
678966,Mike Hart,28-05-1994,30,"6' 0""",198.0,C,"Lowell, USA",L/R
653001,Samar Leyva,20-09-1994,30,"6' 0""",163.0,2B,"Los Mochis, Mexico",R/R
674840,Jorge Sesma,31-08-1996,28,"5' 11""",167.0,OF,"Navajoa, Mexico",R/R
664021,Ciro Norzagaray,17-08-1994,30,"5' 10""",171.0,SS,"Mexico City, Mexico",R/R
622103,Gerardo Reyes,13-05-1993,31,"5' 11""",195.0,P,"Ciudad Victoria, Mexico",R/R
619854,Carlos Bustamante,25-09-1994,30,"6' 0""",190.0,P,"Navajoa, Mexico",R/R
477644,Christian Zazueta,20-10-1984,39,"5' 11""",190.0,OF,"Bacobampo, Mexico",R/R
680029,Oziel Flores,12-09-1997,27,"5' 6""",160.0,IF,"Guadalajara, Mexico",S/R
661313,Asael Sanchez,04-03-1994,30,"6' 0""",170.0,OF,"CuautItlan, Mexico",R/R
617918,Marco Chicuate,14-07-1992,32,"6' 0""",195.0,C,"Los Mochis, Mexico",R/R
685719,Fernando Sanchez,13-09-2000,24,"6' 0""",198.0,P,"Ciudad Obregon, Mexico",L/L
550492,Luis Juarez,06-02-1990,34,"5' 8""",176.0,C,"Culiacan, Mexico",R/R
674476,Jonathan Partida,22-06-1998,26,"5' 7""",174.0,P,"Tijuana, Mexico",L/L
806879,Anhuar Garcia,28-02-2004,20,"6' 1""",200.0,P,,R/R
674478,Luis Payan,29-08-1995,29,"5' 9""",176.0,P,"Guasave, Mexico",R/R
820829,Charlie Hasty,22-03-1997,27,"5' 11""",210.0,P,"Plattsmouth, USA",R/R
672359,Tirso Ornelas,11-03-2000,24,"6' 3""",200.0,OF,"Tijuana, Mexico",L/R
681944,Dean Nevarez,04-01-1997,27,"6' 0""",220.0,C,"Tijuana, Mexico",R/R
680653,Denny Roman,30-09-1998,26,"5' 9""",180.0,P,"Zacatecas, Mexico",L/L
547375,Sergio Perez,27-10-1989,34,"6' 0""",180.0,OF,"Nuevo Laredo, Mexico",L/R
593594,Octavio Acosta,03-08-1990,34,"6' 0""",165.0,P,"Guasave, Mexico",R/R
500724,JC Ramírez,16-08-1988,36,"6' 4""",220.0,P,"Managua, Nicaragua",R/R
511648,Antonio Garzon,07-03-1985,39,"5' 9""",179.0,P,"Villa Union, Mexico",L/L
634739,Miguel Guzman,23-08-1995,29,"5' 6""",175.0,3B,"Leon, Mexico",R/R
675880,Daniel De La Fuente,18-07-1997,27,"6' 2""",210.0,P,"Ciudad Juarez, Mexico",R/R
701195,Manuel Castro,11-05-2002,22,"5' 8""",180.0,P,"Guasave, Mexico",R/R
458501,Luis Alfonso Cruz,10-02-1984,40,"6' 1""",210.0,3B,"Navojoa, Mexico",R/R
542609,Enrique Burgos,23-11-1990,33,"6' 3""",255.0,P,"Panama City, Panama",R/R
676190,Carlos Morales,05-01-1997,27,"6' 1""",200.0,P,"Saltillo, Mexico",R/R
660840,Jose Lizarraga,27-08-1997,27,"5' 10""",170.0,C,"Mazatlan, Mexico",R/R
660436,Yadir Drake,12-04-1990,34,"6' 0""",200.0,OF,"Matanzas, Cuba",R/R
675546,Jesus Huerta,28-09-1994,30,"6' 0""",181.0,P,"Hermosillo, Mexico",R/R
679701,Ben Aklinski,03-06-1996,28,"5' 11""",210.0,OF,"Phoenix, USA",R/R
703721,Ivan Izaguirre,16-09-2001,23,"5' 8""",192.0,P,"Guasave, Mexico",R/R
652669,Angel Erro,08-02-1995,29,"5' 11""",175.0,3B,"Navajoa, Mexico",R/R
592312,Jorge Flores,25-11-1991,32,"5' 5""",160.0,SS,"Ensenada, Mexico",R/R
685694,Keven Lamas,08-11-1998,25,"6' 0""",180.0,IF,"Rosamarada, Mexico",R/R
641754,Jeff Kinley,15-02-1992,32,"6' 1""",195.0,P,"Saginaw, USA",L/L
684118,Victor Buelna,04-04-1999,25,"5' 11""",165.0,P,"Los Mochis, Mexico",R/R
606019,Esteban Quiroz,17-02-1992,32,"5' 5""",199.0,2B,"Ciudad Obregon, Mexico",L/R
653245,Kristian Delgado,19-07-1993,31,"5' 7""",173.0,3B,"Mexicali, Mexico",R/R
622742,Rafael Cordova,16-11-1994,29,"6' 2""",175.0,P,"Yuma, USA",R/R
674504,Francisco Hernandez,31-08-1994,30,"5' 8""",176.0,OF,"San Felipe, Mexico",L/L
656839,Jorge Perez,10-07-1993,31,"6' 2""",205.0,P,"Tolleson, USA",R/R
682608,Peyton Gray,02-06-1995,29,"6' 4""",235.0,P,"Columbus, USA",R/R
674706,Alan Lopez,03-01-1996,28,"5' 10""",177.0,1B,"Guasave, Mexico",L/R
510548,Jose Heberto Felix,28-06-1988,36,"5' 10""",200.0,C,"Guasave, Mexico",R/R
691678,Vidal Sotelo,11-08-2002,22,"5' 9""",211.0,P,"Guasave, Mexico",L/L
622739,Ariel Gracia,17-09-1994,30,"5' 11""",173.0,P,"Ciudad Obregon, Mexico",L/L
656449,Henry Gatewood,25-09-1995,29,"6' 5""",190.0,1B,"Visalia, USA",R/R
657896,Yosshel Hurtado,16-09-1996,28,"6' 0""",185.0,P,"Tijuana, Mexico",R/R
477399,Jesse Castillo,03-03-1983,41,"6' 1""",205.0,3B,"Mexicali, Mexico",L/R
803197,Marco Fregozo,22-05-2001,23,"6' 2""",211.0,P,"Rosamorada, Mexico",R/R
572943,Jeff Ibarra,18-08-1987,37,"6' 6""",180.0,P,"Escondido, USA",L/L
501731,Rainel Rosario,29-03-1989,35,"6' 1""",190.0,OF,"Santo Domingo, Dominican Republic",R/R
672361,Agustin Ruiz,23-09-1999,25,"6' 2""",215.0,OF,"Villahermosa, Mexico",L/R
669137,Armando Alvarez,14-07-1994,30,"5' 11""",189.0,3B,"Miami, USA",R/R
700063,Alexis Vera,19-03-2000,24,"6' 2""",188.0,P,"Ocotlan, Mexico",R/R
680643,Juan Mora,30-09-1999,25,"5' 9""",176.0,2B,"Mazatlan, Mexico",R/R
616404,Edson Garcia,11-09-1992,32,"5' 8""",170.0,OF,"Puebla, Mexico",S/R
659253,Aldo Flores,30-09-1995,29,"5' 10""",168.0,IF,"Calvillo, Mexico",L/R
697779,Jose Robledo,14-09-2003,21,"5' 7""",188.0,SS,"Monterrey, Mexico",S/R
640460,Dustin Peterson,10-09-1994,30,"6' 1""",210.0,OF,"Phoenix, USA",R/R
616570,Daniel Sanchez,16-12-1992,31,"5' 10""",165.0,C,"Saltillo, Mexico",R/R
602345,Linder Castro,04-04-1991,33,"5' 10""",205.0,P,"Meredia, Mexico",R/R
495664,Ricardo Serrano,03-04-1986,38,"5' 9""",165.0,2B,"Gomez Palacio, Mexico",S/R
680710,Grant Witherspoon,27-09-1996,28,"6' 1""",200.0,OF,"Littleton, USA",L/L
570620,Ivan Zavala,27-12-1986,37,"6' 3""",195.0,P,"Moroleon, Mexico",R/R
553868,Norman Elenes,10-07-1992,32,"6' 0""",175.0,P,"Culiacan, Mexico",L/R
805678,Joe Riley,30-09-1995,29,"6' 1""",205.0,P,"Alameda, USA",R/R
624523,Riley Unroe,03-08-1995,29,"5' 10""",180.0,2B,"New Orleans, USA",S/R
622700,Santiago Chávez,05-08-1995,29,"5' 11""",205.0,C,"Saltillo, Mexico",R/R
661311,Brandon Villarreal,25-11-1994,29,"5' 11""",170.0,IF,"Ciudad Obregon, Mexico",R/R
661149,Cristian Castillo,25-09-1994,30,"6' 0""",190.0,P,"Monterrey, Mexico",L/L
675202,Juan Kirk,15-06-1996,28,"5' 10""",196.0,C,"Tijuana, Mexico",R/R
678712,Mario Garcia,27-12-1998,25,"6' 1""",183.0,P,"Los Mochis, Mexico",R/R
665240,Yoanys Quiala,15-01-1994,30,"6' 3""",235.0,P,"Mayari, Cuba",R/R
668155,Alberto Leyva,29-11-1996,27,"6' 0""",200.0,P,"Ciudad Obregon, Mexico",R/R
672438,Roberto Valenzuela,03-03-1995,29,"5' 9""",181.0,2B,"Obregon, Mexico",R/R
687455,Juan Cossio,10-01-1999,25,"6' 0""",194.0,P,"La Paz, Mexico",R/R
664475,Edgar Torres,09-04-1996,28,"6' 1""",201.0,P,"Puebla, Mexico",L/L
532893,Ivan Salas,30-12-1990,33,"5' 11""",155.0,P,"Navojoa, Mexico",L/L
657583,Luis Gamez,25-06-1996,28,"6' 2""",175.0,P,"Tucson, USA",R/R
656252,Bobby Bradley,29-05-1996,28,"6' 1""",225.0,1B,"Chicago, USA",L/R
605501,Stephen Tarpley,17-02-1993,31,"6' 0""",202.0,P,"Los Angeles, USA",R/L
673374,Cesar Mendoza,28-02-1997,27,"5' 11""",175.0,C,"Delicias, Mexico",R/R
809614,Pablo Cortes,16-07-1999,25,"6' 2""",245.0,P,"Chihuahua, Mexico",R/R
592165,Brandon Brennan,26-07-1991,33,"6' 4""",207.0,P,"Mission Viejo, USA",R/R
698795,Yoelkis Guibert,29-08-1994,30,"5' 10""",167.0,OF,"Palma Soriano, Cuba",L/L
676019,Oscar Rojas,05-05-1999,25,"5' 11""",200.0,P,"Guanajuato, Mexico",R/R
811366,Brandon Jaime,11-12-2004,19,"5' 7""",170.0,C,"San Luis Rio Colorado, Mexico",R/R
648097,Marco Antonio Rivas,23-09-1994,30,"5' 10""",185.0,P,"Hermosillo, Mexico",R/R
662972,Manuel Valdez,18-05-1996,28,"5' 8""",176.0,P,"Mexicali, Mexico",L/L
667050,Grant Gavin,10-07-1995,29,"6' 2""",185.0,P,"Parkville, USA",R/R
516679,Sebastian Valle,24-07-1990,34,"6' 1""",215.0,C,"Los Mochis, Mexico",R/R
455359,Orlando Lara,20-05-1985,39,"6' 2""",205.0,P,"Cosamaloapan, Mexico",L/L
602513,Gonzalo Sanudo,10-01-1992,32,"6' 3""",235.0,P,"Tabasco, Mexico",L/R
570799,Christian Villanueva,19-06-1991,33,"5' 11""",210.0,3B,"Guadalajara, Mexico",R/R
515189,Japhet Amador,19-01-1987,37,"6' 4""",310.0,1B,"Mulege, Mexico",R/R
591977,Felix Perez,14-11-1984,39,"6' 2""",190.0,OF,"Isla de la Juventud, Cuba",L/L
528748,Humberto Castellanos,03-04-1998,26,"5' 11""",222.0,P,"Tepatitlan, Mexico",R/R
596671,Omar Renteria,17-01-1990,34,"5' 9""",180.0,C,"Tepatitlan, Mexico",R/R
691858,Jared Serna,01-06-2002,22,"5' 7""",168.0,SS,"Guaymas, Mexico",R/R
679589,Fernando Villegas,28-06-1998,26,"5' 10""",176.0,OF,"Saltillo, Mexico",R/R
692940,Erick Preciado,25-06-1996,28,"6' 0""",180.0,P,,R/R
672598,Alemao Hernandez,27-09-1999,25,"5' 8""",187.0,P,"Guadalajara, Mexico",L/L
603877,Fernando Flores,21-08-1991,33,"6' 1""",183.0,C,"Ciudad Obregon, Mexico",S/R
681401,Josh Green,31-08-1995,29,"6' 3""",211.0,P,"Baton Rouge, USA",R/R
676140,Julian Ornelas,28-12-1996,27,"6' 0""",184.0,OF,"Tijuana, Mexico",L/R
692979,Maikel Serrano,31-03-1993,31,"5' 9""",220.0,OF,"Pinar del Rio, CUB",R/R
641104,Carlos Mendivil,29-08-1993,31,"5' 7""",180.0,C,"Tijuana, Mexico",L/R
510554,Andres Ivan Meza,04-08-1986,38,"5' 10""",185.0,P,"Culiacan, Mexico",R/R
608686,Jack Mayfield,30-09-1990,34,"5' 11""",190.0,2B,"Del Rio, USA",R/R
501886,Derrick Loop,11-12-1983,40,"6' 3""",220.0,P,"Corona, USA",R/L
524648,Alejandro Gonzalez,18-10-1985,38,"5' 11""",155.0,OF,"Navojoa, Mexico",S/R
546994,C.J. Hinojosa,15-07-1994,30,"5' 8""",185.0,2B,"Houston, USA",R/R
542279,Javier Solano,31-03-1990,34,"6' 0""",180.0,P,"San Luis Rio Colorado, Mexico",R/R
668992,Missael Rivera,03-03-1996,28,"5' 10""",168.0,IF,"Guasave, Mexico",L/R
623441,Jared Wilson,26-04-1990,34,"6' 4""",210.0,P,"Anaheim, USA",R/R
645179,Luis Ivan Rodriguez,24-08-1996,28,"5' 9""",181.0,P,"Guadalajara, Mexico",R/R
654034,Wilfredo Ramirez,12-03-1993,31,"6' 1""",190.0,P,"San Luis Potosi, Mexico",L/R
686317,Edgar Manzo,24-10-2000,23,"5' 11""",181.0,P,"Guadalajara, Mexico",R/R
591572,Jose Aguilar,19-05-1990,34,"5' 10""",185.0,OF,"Maravatio, Mexico",R/R
642856,Fabian Anguamea,21-12-1993,30,"6' 2""",198.0,P,"Ciudad Obregon, Mexico",R/R
687045,Justin Wylie,26-08-1996,28,"5' 10""",194.0,OF,"Lancaster, USA",R/R
477462,Esteban Haro,11-11-1985,38,"6' 0""",165.0,P,"Los Mochis, Mexico",R/R
816291,Daita Miyagi,15-07-2000,24,"5' 11""",160.0,P,,R/R
692944,Kevin Villavicencio,24-11-2003,20,"5' 10""",172.0,SS,"Guerrero Negro, Mexico",R/R
656352,Braxton Davidson,18-06-1996,28,"6' 2""",230.0,OF,"Asheville, USA",L/L
805950,Antonis Macias,01-02-2005,19,"5' 11""",185.0,OF,"Ciudad Obregon, Mexico",S/L
676339,Sean Rackoski,12-05-1995,29,"6' 7""",225.0,P,"Mesa, USA",R/R
592093,Ruddy Acosta,09-11-1991,32,"6' 6""",190.0,P,"Ciudad Obregon, Mexico",R/R
670416,Zach Matson,24-10-1995,28,"6' 3""",225.0,P,"Fayetteville, USA",L/L
666929,Matt Hartman,28-02-1996,28,"6' 3""",220.0,P,"San Diego, USA",R/R
662964,Francisco Haro,17-02-1997,27,"6' 0""",168.0,P,"Los Mochis, Mexico",R/R
808937,Gael Guzman,28-09-2004,20,"6' 0""",194.0,C,"Ciudad Sabinas Hidalgo, Mexico",R/R
802581,Alejandro Morales,01-12-2001,22,"5' 9""",160.0,P,"Cordoba, Mexico",R/R
518961,Josh Lueke,05-12-1984,39,"6' 5""",245.0,P,"Covington, USA",R/R
816391,Marlon Vega,13-09-2002,22,"6' 2""",214.0,P,"Bejucal, Cuba",R/R
477584,Tomas Solis,02-10-1982,42,"6' 0""",190.0,P,"Los Mochis, Mexico",L/L
670328,Juan Gámez,07-03-1994,30,"5' 11""",247.0,P,"Tucson, USA",R/R
596107,Eric Filia,06-07-1992,32,"6' 0""",189.0,OF,"Carlsbad, USA",L/R
642532,Luis Miranda,05-09-1994,30,"5' 11""",180.0,P,"Hermosillo, Mexico",R/R
665455,Isaac Rodriguez,03-03-1991,33,"5' 11""",180.0,2B,"Hermosillo, Mexico",R/R
660518,Juan Camacho,19-04-1996,28,"6' 3""",215.0,C,"Las Mochis, Mexico",R/R
601978,Fabian Cota,13-04-1992,32,"6' 1""",170.0,P,"Los Mochis, Mexico",L/L
668616,Marco Jaime,07-07-1996,28,"6' 2""",215.0,IF,"Phoenix, USA",S/R
641632,Conner Greene,04-04-1995,29,"6' 4""",220.0,P,"Santa Monica, USA",R/R
682779,Jose Luna,02-12-1998,25,"6' 3""",177.0,P,"Los Mochis, Mexico",R/R
703722,Miguel Vazquez,18-11-1995,28,"6' 2""",205.0,P,"Los Mochis, Mexico",R/R
703725,Luis Gastelum,27-09-2001,23,"6' 2""",168.0,P,"Los Mochis, Mexico",R/R
572177,Nick Struck,07-10-1989,35,"6' 0""",205.0,P,"Portland, USA",R/R
573064,Vidal Nuño,26-07-1987,37,"5' 11""",210.0,P,"National City, USA",L/L
672382,Luis Moreno,03-08-1998,26,"6' 2""",174.0,P,"Santa Rosa, Colombia",R/R
616613,Rodolfo Amador,11-11-1992,31,"5' 11""",195.0,3B,"Loreto, Mexico",L/R
676020,Javier Sanchez,27-10-1999,24,"5' 11""",160.0,SS,"Los Mochis, Mexico",R/R
696535,Brayan Mendoza,30-05-2001,23,"6' 1""",163.0,OF,"Los Mochis, Mexico",L/R
681835,Jose Quezada,07-09-1995,29,"5' 9""",165.0,P,"Chihuahua, Mexico",R/R
682841,Michael Robles,10-11-1997,26,"6' 1""",168.0,IF,"Obregon, Mexico",R/R
542278,Fredy Quintero,29-12-1987,36,"6' 0""",195.0,P,"Los Mochis, Mexico",R/R
434605,Wladimir Balentien,02-07-1984,40,"6' 2""",220.0,OF,"Willemstad, Curacao",R/R
681909,Justin Dean,06-12-1996,27,"5' 8""",185.0,OF,"Mauldin, USA",R/R
802580,Roberto Castro,10-08-2000,24,"6' 0""",180.0,OF,"Monclova, Mexico",L/R
666728,Carlos Soto,27-04-1999,25,"6' 1""",225.0,C,"Los Mochio, Mexico",L/R
665958,Darel Torres,05-01-1999,25,"5' 11""",160.0,P,"Los Mochis, Mexico",R/R
654118,Eric Meza,05-03-1998,26,"6' 1""",245.0,1B,"Tlaquepaque, Mexico",L/L
677977,Edgar Robles,21-08-1996,28,"6' 2""",180.0,OF,"Ciudad Obregon, Mexico",L/L
691388,Jonas Garibay,07-06-2000,24,"6' 4""",202.0,P,"San Agustin, Mexico",R/R
